username,business_category_name,follower_count,following_count,is_verified,is_private,highlight_reel_count,external_url,media_count,likes_average_count,comments_average_count
ruoshi_s,,416,396,False,True,0,,370,0,0
viniiparton,,348,439,False,False,1,,71,79.33333333333333,15.5
dream.chaser.photogenic,,502,430,False,False,3,https://www.facebook.com/DCPhotogenic/,370,24.416666666666668,0.9166666666666666
sigmoidart,,135,190,False,False,0,,6,49.833333333333336,1.3333333333333333
ekin82sg,,14,1201,False,True,0,,404,0,0
instaserene,,28,53,False,True,0,,29,0,0
irishaflake,,2132,4477,False,False,0,,370,122.5,8.25
volker.pilz,Creators & Celebrities,506,483,False,False,1,,377,149.08333333333334,6.333333333333333
life_of_pragee,General Interest,422,792,False,False,3,https://www.youtube.com/channel/UCQKlySiUXXeq6-1QrcWBquQ,333,63.416666666666664,3.75
yoomi723,,699,5469,False,True,0,,474,0,0
dario_avancini,Creators & Celebrities,325,337,False,False,6,https://darioavancini.com/servizi/matrimoni,321,44.0,2.0833333333333335
jeremisong,,114,211,False,False,0,,14,28.833333333333332,3.25
mad_snapper,,432,570,False,False,1,,102,77.66666666666667,5.416666666666667
oungwj,,311,923,False,True,0,,63,0,0
angiemagph,,625,678,False,False,0,,314,29.583333333333332,1.4166666666666667
photonify_,Content & Apps,40,142,False,False,0,https://itunes.apple.com/sg/app/photonify/id1386229700?l=en&mt=8,0,0,0
giovannidioretico,,242,82,False,False,0,,17,44.0,1.25
waywardstars,Creators & Celebrities,1009,2867,False,False,2,,94,191.5,3.0833333333333335
macmichaelvalerie,,726,1738,False,False,8,,518,69.75,2.6666666666666665
kkellyy_h,,151,775,False,True,0,,446,0,0
richardchong0560,,27,31,False,True,0,,45,0,0
capelonatasha,,79,135,False,False,0,,321,7.333333333333333,0.25
w3rky,,491,591,False,True,0,,556,0,0
handhundherz,,104,53,False,False,0,,78,25.75,0.9166666666666666
novaimagini,,85,1620,False,False,1,https://youtu.be/HQkNrRtYFuA,27,64.91666666666667,3.9166666666666665
shutter_therapist,,2097,5691,False,False,0,,665,157.91666666666666,20.666666666666668
qathirah,,296,503,False,False,0,,1113,10.583333333333334,0.5833333333333334
kaichuanphilipliu,,51,287,False,False,0,,59,12.5,0.16666666666666666
koaywff,,552,485,False,False,1,,36,93.66666666666667,4.5
anthxnymao,Grocery & Convenience Stores,69,202,False,False,0,,65,11.333333333333334,0.9166666666666666
coriger,,246,1425,False,False,0,,232,14.166666666666666,0.16666666666666666
jonasoelke,Creators & Celebrities,188,195,False,False,0,http://www.jonas-oelke.de/,37,34.833333333333336,0.5
lovepimps,,442,319,False,False,0,,1,59.0,0.0
khairulhaaziq,Creators & Celebrities,1296,866,False,False,20,https://www.behance.net/khairulhaaziq,79,139.66666666666666,1.75
fonzc312,Creators & Celebrities,490,990,False,False,0,,102,134.08333333333334,6.416666666666667
kevin.ch.j,,167,592,False,False,0,,94,32.5,1.4166666666666667
vibhutiii,,1437,788,False,True,0,,55,0,0
pointgreyphotography,,520,1860,False,False,0,,376,74.66666666666667,5.666666666666667
shadowfoxmodels,General Interest,714,1873,False,False,0,https://linktr.ee/shadowfoxmodels,2059,49.166666666666664,3.5
simplyphotographz,Creators & Celebrities,1340,7507,False,False,4,https://m.facebook.com/simplyphotographz/,330,55.416666666666664,1.3333333333333333
boogeorgieva,,1151,1889,False,False,2,https://www.facebook.com/Boo-Georgieva-Photography-104078193485510/,250,68.0,1.3333333333333333
quanhoang000,,143,642,False,True,0,,0,0,0
tinamckinnon1974,Creators & Celebrities,2114,5670,False,False,0,https://www.photoserge.com/a/10443/euz8HASq,134,1138.25,4.583333333333333
dreamypomgrn8,General Interest,400,58,False,False,0,http://www.thedreamypomgrn8.com/,177,71.83333333333333,4.0
adamginsburg,,373,743,False,False,0,,103,52.583333333333336,1.5
enhancemoments,Creators & Celebrities,1478,4077,False,False,1,http://www.enhancemoments.com/,764,45.083333333333336,2.0833333333333335
zelda216,Creators & Celebrities,867,578,False,False,3,https://zelda216mediaphotography.com/,673,34.833333333333336,3.4166666666666665
focalraves,Creators & Celebrities,482,664,False,False,0,https://www.linkedin.com/in/karthikeyan-ponniah,72,139.58333333333334,4.666666666666667
jesuis_danny,,620,834,False,False,0,,336,83.33333333333333,2.4166666666666665
sehlstudios,Home Services,142,601,False,False,0,http://www.sehlstudios.com/,45,17.5,1.3333333333333333
_kinis,,225,229,False,True,0,,630,0,0
wayvncts,,126,177,False,False,6,,8,19.5,0.625
wildrosephotography3,Creators & Celebrities,235,374,False,False,1,https://wildrosephotography33.shootproof.com/,170,21.0,1.0
scottyboytheraven,Creators & Celebrities,140,234,False,False,0,,93,4.5,0.08333333333333333
flashfactorphotography,Creators & Celebrities,870,4014,False,False,0,http://www.flashfactorphotography.com/,1298,39.333333333333336,2.25
aaron__explores,,779,2213,False,False,0,,80,132.0,6.0
kahori_pictures,Creators & Celebrities,872,2525,False,False,4,https://www.facebook.com/Corentin.lambert4/,289,53.75,1.4166666666666667
rick54_photography,,163,158,False,False,0,http://rickendicott.smugmug.com/,147,26.75,0.16666666666666666
matsmatsn,,287,278,False,False,0,,54,39.0,2.6666666666666665
theanush.mytravelblog,,1162,665,False,True,0,https://theanush.com/,865,0,0
bennysingh,,639,6829,False,False,2,,52,141.5,6.583333333333333
coxas,Creators & Celebrities,957,870,False,False,0,,834,67.41666666666667,3.0
helenaortunophotographie,Creators & Celebrities,137,238,False,False,0,https://www.facebook.com/helenaortunophotographie/,36,45.916666666666664,1.9166666666666667
shelleychau,,47,227,False,True,0,,49,0,0
wavesandwoodstudio,Creators & Celebrities,715,5259,False,False,0,,366,69.16666666666667,5.833333333333333
syazwancuanyin,,255,352,False,True,0,,129,0,0
koyeong,,100,143,False,True,0,,108,0,0
glennaki,Creators & Celebrities,1078,2016,False,False,1,https://www.facebook.com/magicphotosph,613,30.75,0.75
numbnode,,190,1123,False,False,0,,129,50.5,2.0
bu_beunique.au,,457,1382,False,False,0,,96,54.333333333333336,2.5833333333333335
teajayphotography,,392,157,False,False,3,https://youtu.be/smgk_HJhJ7U,97,71.91666666666667,3.1666666666666665
nature_pic_design,,1833,2451,False,False,0,,265,179.58333333333334,1.4166666666666667
millsnerd,,186,520,False,False,0,,495,43.833333333333336,3.0
featurevogue,Non-Profits & Religious Organizations,828,858,False,False,0,,79,308.8333333333333,4.416666666666667
webbetty,,720,774,False,False,0,http://www.urbanymphoto.com/,2004,36.75,2.75
mzin_nawawi,,186,242,False,False,1,,128,22.0,1.3333333333333333
ajcorpuzraymundo,,361,266,False,False,3,,408,22.666666666666668,0.25
rorosoni,,689,636,False,True,0,,10,0,0
streets_of_our_world_,,1587,1091,False,False,3,http://instagram.com/hubdirectory_of_our_world,1455,194.58333333333334,10.916666666666666
bryank67,,75,447,False,True,0,,133,0,0
adfoto1411,,244,542,False,True,0,,195,0,0
zohra.hak,,1089,1037,False,True,0,,15,0,0
minjiiikim1202,,405,447,False,True,0,,10,0,0
pasewald,,90,207,False,False,0,,111,60.5,2.5
keann2312,,474,454,False,True,0,,14,0,0
dalboyne,,1488,1055,False,False,0,,5809,75.66666666666667,4.25
_pjsingh,Creators & Celebrities,3884,225,False,False,3,https://youtu.be/PTKB83ddqqY,85,132.33333333333334,5.583333333333333
backstreet_explorer,,397,795,False,False,0,http://charliegurgaon.tumblr.com/,631,42.75,1.25
roorooroos,,112,1022,False,True,0,,0,0,0
phildtucker,,238,1060,False,True,0,,21,0,0
xu.ji.chang,,181,2504,False,False,1,,5,93.8,5.0
the_photonerd,Creators & Celebrities,2438,1965,False,False,3,https://www.spreaker.com/episode/16969145,503,180.41666666666666,3.5
jaswindervirdee,,785,3133,False,False,15,http://www.jaswindervirdee.com/,39,71.33333333333333,2.1666666666666665
eniogodoy,Home Goods Stores,11424,5746,False,False,3,http://www.facebook.com/enio.godoy.9,1408,136.33333333333334,1.0
alensinthelandscape,,245,361,False,False,0,https://alensinthelandscape.wordpress.com/,522,41.25,1.25
jacob.i.hollenbeck,,948,3816,False,False,0,http://facebook.com/prikazyvat,4116,36.833333333333336,2.0833333333333335
stephensondale,,497,793,False,False,0,https://www.facebook.com/DaleStephensonPhotography/,201,54.166666666666664,1.75
kevgwc,,364,1711,False,False,0,,152,25.083333333333332,1.75
_thomas_ho,,960,772,False,False,0,,1000,83.41666666666667,1.3333333333333333
shacasval,,100,337,False,False,0,https://casvalred.myportfolio.com/,239,22.25,1.25
leolago73,,804,2689,False,False,1,http://flickr.com/photos/97371004@N02,1017,62.5,2.9166666666666665
soulska,,170,411,False,True,0,,641,0,0
jstewjr,,546,1033,False,False,6,http://1Stew3Digital.com/,840,33.5,1.0833333333333333
circusbuffet,,151,1501,False,False,0,,593,11.0,0.16666666666666666
redhotmachine12,,32,32,False,False,0,,0,0,0
jansw1976,Creators & Celebrities,1971,1471,False,False,3,,633,397.75,21.833333333333332
halo4teen,,48,182,False,False,0,,246,1.8333333333333333,0.0
w.j.smithphotographer,Creators & Celebrities,498,1828,False,False,1,https://wjsmithphotography.shootproof.com/,225,47.666666666666664,2.75
jiandy,,300,303,False,False,0,http://www.wibflowers.com/,55,30.25,1.5833333333333333
l3gionpt,,198,2778,False,True,0,,313,0,0
hellametal,,316,1379,False,False,0,,493,52.333333333333336,3.1666666666666665
cpefoto,Creators & Celebrities,325,539,False,False,5,http://cpefoto.wixsite.com/cpefoto,164,31.666666666666668,2.4166666666666665
i3457,,12,1772,False,True,0,,75,0,0
florianklingebiel,,115,203,False,False,4,http://flonlineblog.wordpress.com/,19,41.5,2.4166666666666665
realbenmack,,95,1186,False,True,0,,262,0,0
rui_serrano,General Interest,473,923,False,False,0,,245,84.91666666666667,4.75
__mitch._,,152,353,False,False,0,,27,47.583333333333336,4.416666666666667
poechi95,,124,322,False,False,0,,73,40.916666666666664,1.75
kleanthiserot,Creators & Celebrities,600,937,False,False,0,https://500px.com/kleanthiserotokritou,185,67.66666666666667,2.0
priya_nuttall,,677,1785,False,True,0,,17,0,0
jenrick2426,,5,32,False,False,0,,0,0,0
alaric_willi,Creators & Celebrities,5221,137,False,False,0,http://www.alaricwilli.com/,339,41.0,3.0
nickchai86,,105,137,False,False,0,,104,4.083333333333333,0.8333333333333334
marc_pictasol,Creators & Celebrities,236,553,False,False,0,http://www.pictasol.com/,31,56.0,3.0
swati_is_a_penguin,,935,1878,False,True,0,,52,0,0
payihh,,178,1526,False,True,0,,255,0,0
kingsley_lens,,1227,300,False,False,0,,1737,32.5,1.4166666666666667
marisoftlavandariaselfservice,Home Services,95,218,False,False,1,,2,9.0,0.0
marknight85,,440,1000,False,False,0,,251,51.833333333333336,3.3333333333333335
allanchrismira,,78,108,False,True,0,http://www.facebook.com/allan.n.mira,316,0,0
trygvevalla,,156,394,False,False,0,,137,44.333333333333336,2.5
barnes_rich,,100,269,False,False,0,,65,33.416666666666664,2.6666666666666665
ludovicaoi,,922,286,False,False,1,http://containermusic.com/,204,107.5,8.416666666666666
tsouloftas,,394,212,False,False,0,http://www.ge-sms.com/,2,16.0,0.5
yaelmoreau,General Interest,307,744,False,False,0,,112,49.333333333333336,1.8333333333333333
deepakshivanandham,,165,330,False,True,0,,14,0,0
recetasdemundo,Non-Profits & Religious Organizations,1107,3577,False,False,6,http://recetasdemundo.com/,244,39.083333333333336,1.1666666666666667
styrit_pha,,32,43,False,False,0,,13,12.5,0.16666666666666666
ollieellard,,232,278,False,True,0,,13,0,0
sonenook,,234,957,False,True,0,,126,0,0
busystranger,Non-Profits & Religious Organizations,10177,382,False,False,1,http://www.facebook.com/busystranger,1347,362.1666666666667,4.75
johanna.mchlczk,,275,629,False,False,4,,333,52.333333333333336,1.5833333333333333
jaireks,,6,83,False,True,0,,0,0,0
ryan_marz_lv,,235,580,False,False,0,,555,23.166666666666668,0.9166666666666666
barryyu3290,,338,3351,False,True,0,,93,0,0
aimeinguyen,,466,399,False,False,3,https://linktr.ee/thestoryexplorers,474,53.666666666666664,3.0833333333333335
rashidanramli,,625,153,False,False,0,,29,6.333333333333333,0.0
lastinclass,,255,1277,False,False,1,,1365,5.916666666666667,0.08333333333333333
uzquianoana,,99,106,False,False,0,,11,9.909090909090908,0.0
nurinmanuar,,650,620,False,False,3,,60,77.25,4.083333333333333
mac2k_radu,,33,82,False,True,0,,16,0,0
razelsadaya,,197,126,False,True,0,,49,0,0
luigi_toaiari,Transportation & Accomodation Services,2199,7496,False,False,4,http://alla-villa-liberty-bed-breakfast.business.site/,5172,88.75,3.4166666666666665
roni8513,,384,545,False,False,0,,18,21.333333333333332,2.1666666666666665
sleepyspioch,Creators & Celebrities,334,713,False,False,0,,48,41.0,1.25
saunatonttu72,,0,251,False,True,0,,1,0,0
szeki_wong1225,,154,317,False,True,0,,103,0,0
fotograviv,Personal Goods & General Merchandise Stores,222,776,False,False,1,,97,37.0,3.6666666666666665
ma_rch_pics,,59,110,False,True,0,,79,0,0
bushengat,,730,1115,False,False,5,https://bushengat.sarahah.com/,321,35.5,2.3333333333333335
krakensson,,72,154,False,False,0,,17,26.916666666666668,1.0
raboron,,155,402,False,False,0,,571,10.583333333333334,0.25
putakun,,1662,2320,False,False,1,,1305,92.83333333333333,7.0
pingg26,,119,316,False,True,0,,129,0,0
ckinhk,,7,69,False,True,0,,0,0,0
dianinl,Non-Profits & Religious Organizations,106,224,False,False,0,http://dianinluca.wixsite.com/dianinluca,76,23.333333333333332,0.5
pawgc,,107,289,False,True,0,https://bit.ly/2s0nbz3,3,0,0
snapsbydoyle,,255,390,False,True,0,http://alexjamesphoto.net/,49,0,0
cosmicscenery,Business & Utility Services,3937,1531,False,False,0,,145,753.5833333333334,7.0
sajmurillo,,597,917,False,True,0,http://twitter.com/sajmurillo,354,0,0
seeing_wo,,159,226,False,False,0,,4414,13.75,0.0
chaesecake,,265,223,False,False,2,,200,22.0,0.75
kaegiroam,Creators & Celebrities,11593,1469,False,False,4,https://youtu.be/2vi8c4Hhhq4,282,2509.4166666666665,78.58333333333333
tuckystudio,General Interest,228,529,False,False,0,,152,56.5,0.9166666666666666
gabmeye,,503,255,False,False,0,,389,120.5,5.416666666666667
imagenary,,1286,4925,False,False,0,,1701,90.91666666666667,5.75
alessandro.pelizzari,,1326,2305,False,False,0,http://www.lensculture.com/alessandro-pelizzari,196,83.25,2.75
c.a.chingaya,Creators & Celebrities,222,477,False,False,0,http://www.chikochingaya.com/,93,54.583333333333336,3.6666666666666665
serdarmxb,General Interest,18054,707,False,False,3,,73,483.3333333333333,14.25
t_uddeshya,Creators & Celebrities,144,274,False,False,0,https://500px.com/uddeshyatiwari,20,56.666666666666664,6.166666666666667
dmitriykim9614,,186,190,False,False,0,,55,37.5,1.9166666666666667
imtimaa,,350,816,False,True,0,,130,0,0
flufgraph,Creators & Celebrities,31,56,False,False,0,,8,25.75,1.625
instavatsni,,0,5080,False,True,0,,362,0,0
lynnezekis,Creators & Celebrities,985,2701,False,False,7,http://app.elliman.com/DELYNNEZEKIS/,237,67.58333333333333,6.666666666666667
bento_igor,,722,1641,False,True,0,,203,0,0
edwin1083,,254,582,False,True,0,,109,0,0
milliondollarvisuals,Non-Profits & Religious Organizations,245036,3776,False,False,1,,3976,4433.833333333333,65.0
hannah_herrmann02,Creators & Celebrities,24248,2699,False,False,7,https://youtu.be/1pPNy37rNQQ,286,4504.333333333333,86.66666666666667
art_ofman,,54,458,False,False,0,,20,49.916666666666664,3.4166666666666665
_salinas.photography_,,71,139,False,False,0,,52,16.416666666666668,1.1666666666666667
photozemb,,33,72,False,True,0,,18,0,0
chao.photography,Creators & Celebrities,198,430,False,False,0,https://chaoyinglee.wordpress.com/,61,77.0,5.166666666666667
sebastiendussaud,,619,724,False,False,0,,0,0,0
anton_burkhan,,1313,686,False,False,0,,1282,74.08333333333333,7.166666666666667
jubport,,104,247,False,False,0,http://www.jubbish.com/,69,30.833333333333332,4.833333333333333
saymaahmedshanta,,647,1275,False,True,0,https://saymaahmed147.wixsite.com/visiography,11,0,0
sandrylhs,,335,385,False,True,0,,241,0,0
haseemuzzaman,,662,2181,False,False,2,https://facebook.com/haseemuzzaman,57,93.33333333333333,7.166666666666667
jwlmllr,,66,119,False,True,0,,0,0,0
salmas.art,Creators & Celebrities,971,523,False,False,15,http://atxdoorcf.com/,309,81.33333333333333,2.0
cpiro,,230,622,False,False,0,,115,43.083333333333336,1.4166666666666667
christoph_jkb,Creators & Celebrities,372,352,False,False,0,,142,80.33333333333333,3.75
alfonborneo,General Interest,1213,729,False,False,6,,60,97.66666666666667,6.333333333333333
yayanhoga,General Interest,950,894,False,False,19,https://www.flickr.com/photos/just_yayanhoga/,0,0,0
asdfghjiell,,1203,921,False,True,0,,285,0,0
prem__depp,,396,787,False,False,1,,62,53.333333333333336,1.6666666666666667
fooooooodlove_,,142,2350,False,True,0,,0,0,0
alexreyval,Creators & Celebrities,6470,516,False,False,3,https://bit.ly/2HJgj2i,503,412.8333333333333,20.083333333333332
maxxygraphy,Creators & Celebrities,417,485,False,False,7,http://vsco.co/maxxygraphy,208,78.25,3.1666666666666665
nic.chia,Creators & Celebrities,1063,670,False,False,4,,152,153.08333333333334,4.333333333333333
hhao48,,823,739,False,True,0,,334,0,0
visualsbymatt_,Creators & Celebrities,901,703,False,False,0,https://matthew-barra.format.com/,42,175.58333333333334,11.0
eyeshot_photos,General Interest,608,2486,False,False,1,,39,150.58333333333334,5.583333333333333
britnilongoo,,1092,1427,False,False,1,,1044,92.08333333333333,3.0833333333333335
jeffalmayda,,701,874,False,False,1,,130,72.75,3.6666666666666665
taiwilliamss,,942,737,False,True,0,,31,0,0
diazcamilz,,590,701,False,True,0,,373,0,0
matiasc4,,932,5354,False,False,0,,250,49.083333333333336,2.0
raziq.95,Creators & Celebrities,1282,820,False,False,14,,381,202.0,10.0
urangbarudak,,164,363,False,False,0,,245,18.75,2.4166666666666665
dofirdaus,,426,431,False,False,6,,41,57.833333333333336,1.3333333333333333
tristan_logdat_219,,246,542,False,False,0,http://www.tuffgymwear.com/?ref=59,186,11.5,0.25
adenyakyrieirving,,43,109,False,True,0,,64,0,0
alexbishop05,,618,840,False,False,0,https://youtu.be/2ttkDCbQHVo,794,76.16666666666667,4.166666666666667
inkevz,Creators & Celebrities,279,1035,False,False,6,,129,32.583333333333336,0.4166666666666667
nsck143,,76,394,False,True,0,,57,0,0
deloreandriver88,,424,5075,False,True,0,,1308,0,0
allambre,,1140,1816,False,False,1,,1531,73.16666666666667,3.5833333333333335
mvrcko_,Creators & Celebrities,704,1033,False,False,1,,194,165.75,12.5
shelovesjayc,,734,1858,False,False,3,,739,49.5,2.9166666666666665
vleezer,,60,289,False,False,0,,13,16.583333333333332,2.0
keniwithabeard,,340,423,False,True,0,,8,0,0
rymaverick,,221,430,False,False,1,,79,87.41666666666667,3.4166666666666665
mamiaontp,,4877,460,False,False,6,https://www.youtube.com/watch?v=BU_gAjhCm6Y&app=desktop&persist_app=1,480,227.75,1.6666666666666667
rrxxkkyy,,28,785,False,True,0,,525,0,0
94_tmy,,160,450,False,False,2,,62,46.333333333333336,3.3333333333333335
free_ki,Creators & Celebrities,146,526,False,False,9,,370,60.0,2.0833333333333335
rxsie.jpg,,533,937,False,False,5,,603,63.916666666666664,1.9166666666666667
bubbyrani,,261,2658,False,True,0,,0,0,0
hiwalker.cl,Creators & Celebrities,392,296,False,False,2,,70,75.25,2.1666666666666665
lutfind_,,195,229,False,True,0,,9,0,0
lennartl3,,152,398,False,True,0,,2,0,0
mattiamrg,,728,327,False,False,1,,62,52.0,1.9166666666666667
fndannyboy,,1076,3108,False,True,0,https://twitter.com/fndannyboy,5634,0,0
madison.mari.photo,,1,205,False,True,0,,14,0,0
cinethings,Local Events,1953,7059,False,False,0,,80,226.08333333333334,5.916666666666667
mengfei.zhang,,379,366,False,True,0,,508,0,0
mertber,,601,1801,False,True,0,,159,0,0
low_ming_han,,959,1160,False,False,13,,458,167.66666666666666,4.083333333333333
strayography,Creators & Celebrities,1343,514,False,False,0,https://visualsociety.com/@strayography/,131,105.66666666666667,2.4166666666666665
roma_irk,Creators & Celebrities,229,353,False,False,1,,356,79.58333333333333,1.3333333333333333
maximo_o,,252,155,False,False,2,,81,27.083333333333332,2.0
miko_like,,237,399,False,True,0,http://super-deformed.net/,116,0,0
roaming_bedouin,Creators & Celebrities,7492,1277,False,False,2,,41,128.66666666666666,10.333333333333334
ptvpipa,,742,1744,False,False,0,,1,60.0,2.0
bennynooby,,167,603,False,False,0,,47,50.833333333333336,2.0833333333333335
rumi.nation.invocation,,149,330,False,False,0,,34,38.666666666666664,2.0
ib_im_369,,187,189,False,False,0,,47,91.25,2.5
m_awais5,,213,293,False,False,6,,70,18.0,0.6666666666666666
erlly_madaul,,1231,1519,False,False,7,,13,43.0,0.25
leang.leav,,99,399,False,False,0,,10,19.4,2.0
ancestral_co_de,,1518,401,False,False,12,,109,121.66666666666667,12.5
arsalanb619,,155,884,False,False,0,,975,38.166666666666664,2.1666666666666665
daniel_tramp_,,997,333,False,True,0,,104,0,0
darylalianto,Creators & Celebrities,1300,1121,False,False,4,,67,224.83333333333334,17.166666666666668
jhicks94,,289,437,False,False,0,http://www.jameshicksphotography.co.uk/,62,41.666666666666664,1.25
lydiatwdai,General Interest,835,579,False,False,18,,85,354.1666666666667,9.25
andypulse,,711,3074,False,False,2,http://www.eyeem.com/u/24402068,1091,60.5,2.6666666666666665
aimless.nomad,Creators & Celebrities,104,294,False,False,1,http://www.facebook.com/podkittipodphoto,43,61.5,4.916666666666667
exploring_the_808,Creators & Celebrities,5554,888,False,False,0,,620,335.5,12.75
lewisbish,,423,994,False,False,3,,145,68.58333333333333,4.0
joedesaulles,,99,292,False,True,0,,238,0,0
hananademlejnska,Creators & Celebrities,2258,791,False,False,6,,936,125.25,7.083333333333333
photolyp_,Personal Goods & General Merchandise Stores,2511,1486,False,False,6,,100,336.4166666666667,9.0
dylanlockman,,228,737,False,True,0,,60,0,0
coastaldreams2,,164,669,False,True,0,,294,0,0
tomsteer86,,232,487,False,False,0,,107,33.0,2.1666666666666665
laura_mannex,,280,531,False,True,0,,222,0,0
nickmorris9,,238,316,False,False,0,,26,31.916666666666668,1.25
jocumbus,,136,298,False,False,0,https://www.flickr.com/photos/97690539@N07/,93,38.25,1.0
kiatlonglive,,531,932,False,False,0,,378,108.16666666666667,3.6666666666666665
irfantasea,,874,833,False,False,0,https://youtu.be/xz6OAEDG6Po,425,75.58333333333333,3.0833333333333335
carlyb_____,General Interest,171,502,False,False,0,,196,57.5,3.3333333333333335
ilikogram,,2227,625,False,False,6,https://www.facebook.com/iliko.daraselia,165,290.8333333333333,7.083333333333333
bluetamarillos,,48,727,False,False,0,,7,67.85714285714286,4.0
ralphmalonzo_,Creators & Celebrities,122,62,False,False,0,,44,32.75,1.0833333333333333
ks.berlin,,30,736,False,True,0,,233,0,0
wuk2raw,,325,513,False,False,0,,48,37.833333333333336,7.416666666666667
mrbrianmw,,307,317,False,True,0,http://brianwaxham.com/,83,0,0
edwinwly,,183,322,False,False,0,,16,30.333333333333332,1.4166666666666667
nksiezopolski,,382,460,False,False,0,,142,57.083333333333336,3.5833333333333335
therealrobz3,,40,201,False,True,0,,5,0,0
yyuan.duo,,134,214,False,False,4,,102,31.333333333333332,2.5833333333333335
naimat.ahmed,Creators & Celebrities,493,619,False,False,0,http://www.naimatahmed.com/,56,72.58333333333333,5.083333333333333
folimak,,2211,958,False,True,0,,282,0,0
mariiitamura,,637,740,False,False,4,,510,104.91666666666667,7.0
loxytuentywan,,82,214,False,True,0,,30,0,0
alvinsoegihono,,1447,1400,False,True,0,,78,0,0
iperchik,,86,129,False,True,0,,679,0,0
chicki_picki,,432,331,False,True,0,,84,0,0
nidheeshkp,,293,542,False,False,7,,156,43.416666666666664,3.0
jumpingmountains,Creators & Celebrities,2721,420,False,False,5,,119,228.66666666666666,12.083333333333334
agungajun,Lifestyle Services,3946,1340,False,False,5,,10,505.4,42.9
weis_tee,,330,557,False,True,0,http://www.colonydesign.my/,134,0,0
chaptersbykhulood,Creators & Celebrities,269,346,False,False,0,http://www.chaptersbykhulood.com/,332,34.583333333333336,0.9166666666666666
samuelslorach,,654,630,False,True,0,,23,0,0
ksmehairi,,395,1177,False,True,0,http://www.chaptersbykhulood.com/,1931,0,0
eoghan_black98,Creators & Celebrities,1203,1764,False,False,21,,259,53.75,4.583333333333333
swathyraghunath,,1176,1037,False,False,19,,314,120.0,5.333333333333333
knrd_k,,162,371,False,False,0,,46,66.66666666666667,3.5
chandimawj,Creators & Celebrities,511,1634,False,False,18,https://sayat.me/chandimawj,71,67.33333333333333,3.25
jakeewelter,,232,297,False,False,1,http://jakewelter.com/,15,58.166666666666664,3.9166666666666665
_allan_d,,121,205,False,False,0,,34,34.583333333333336,1.5
rizalyaulia,Creators & Celebrities,3864,2824,False,False,16,https://issuu.com/ahmadauliarizaly/docs/portfolio_of_medical_doctor_who_sho,1555,151.91666666666666,2.8333333333333335
tayloringro,,774,738,False,True,0,,123,0,0
ziyou_t,,170,237,False,False,2,,228,30.666666666666668,2.3333333333333335
iroirophotography,General Interest,338,1006,False,False,1,http://www.iroiro.rocks/,213,85.41666666666667,6.25
_sergioleite,,261,556,False,True,0,,9,0,0
capture_it_with_varshith,General Interest,1047,3017,False,False,4,,96,126.08333333333333,1.6666666666666667
yashodasubr,,600,739,False,True,0,,377,0,0
chriscookcreates,,181,581,False,False,1,http://www.chriscookcreates.com/,190,41.25,2.8333333333333335
caiden.spooner,Creators & Celebrities,143,964,False,False,0,,160,52.416666666666664,3.4166666666666665
joaquinrogsb,Creators & Celebrities,1071,1333,False,False,14,,72,139.0,4.583333333333333
datukhafizhmusthofa,Creators & Celebrities,918,6697,False,False,5,,35,155.0,14.666666666666666
alsharifmohammad,,211,277,False,False,1,,85,50.75,3.4166666666666665
tomphamlol,,498,650,False,False,6,,309,88.75,6.333333333333333
daamiera,,1118,787,False,True,0,,11,0,0
abcoverseas,Creators & Celebrities,188,342,False,False,1,,73,54.583333333333336,7.166666666666667
cangook,,359,647,False,False,0,,1353,33.166666666666664,1.0833333333333333
ahtian_lim,,590,1025,False,True,0,,2020,0,0
eglunaa,,184,442,False,False,0,,0,0,0
julianmarin93_,,852,255,False,False,13,,145,29.916666666666668,0.5
rafaelle_nne,,1319,2021,False,True,0,,14,0,0
phileasis,Creators & Celebrities,667,537,False,False,11,https://phileasis.com/,225,151.75,4.833333333333333
lapyinbrooks_,Creators & Celebrities,757,540,False,False,1,https://youtu.be/ycRNlV5ylCc,272,163.08333333333334,5.833333333333333
jacksonelliottvisuals,Creators & Celebrities,122,48,False,False,2,,36,63.0,2.8333333333333335
kellynjl,,547,2390,False,False,0,https://m.youtube.com/watch?v=kEcE-BZxB30&feature=youtu.be,211,81.83333333333333,5.0
reza_mossadeq,,305,169,False,True,0,,232,0,0
nlduc,,446,693,False,True,0,,70,0,0
lafimea,General Interest,248,128,False,False,0,,17,230.5,4.0
svgreylady,,834,1943,False,False,5,,1142,58.0,3.25
va.wl,Creators & Celebrities,28,42,False,False,7,http://youtu.be/mzwgx7ElGTs,48,28.666666666666668,2.1666666666666665
andretnn,Creators & Celebrities,376,208,False,False,2,https://youtu.be/5z4hUKP8E6U,64,169.25,21.666666666666668
dbommlr,,150,384,False,False,0,,54,27.75,1.3333333333333333
__strangeland__,,913,1217,False,False,0,,197,121.75,2.6666666666666665
mar7tha.mn,,258,1921,False,False,4,,56,51.333333333333336,5.0
loscaminantes_stayhere,Transportation & Accomodation Services,160,265,False,False,1,https://los-caminantes.wixsite.com/stayhere,30,37.583333333333336,1.25
danbarlow13,,73,70,False,False,4,,26,31.333333333333332,1.75
wideeyedexplorer,Transportation & Accomodation Services,6431,581,False,False,0,,610,366.4166666666667,13.833333333333334
